# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
YIP3	YNL044W	YNL044W	protein_coding	0	3	0	99	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	3	44
YIP4	YGL198W	YGL198W	protein_coding	0	7	2	128	0	0	0	0	67	0	0	0	2	0	0	0	0	0	0	0	0	7	61
YIP5	YGL161C	YGL161C	protein_coding	1	3	3	94	0	0	0	0	57	0	0	0	3	0	0	0	0	1	0	0	0	3	37
YIR007W	YIR007W	YIR007W	protein_coding	1	10	14	56	0	0	0	0	23	0	0	0	14	0	0	0	0	0	1	0	0	10	33
YIR014W	YIR014W	YIR014W	protein_coding	0	2	4	52	0	0	0	0	31	0	0	0	4	0	0	0	0	0	0	0	0	2	21
YIR016W	YIR016W	YIR016W	protein_coding	0	3	7	85	0	0	0	0	61	0	0	0	7	0	0	0	0	0	0	0	0	3	24
YIR017W-A	YIR017W-A	YIR017W-A	protein_coding	0	0	2	102	0	0	0	0	75	0	0	0	2	0	0	0	0	0	0	0	0	0	27
YIR018C-A	YIR018C-A	YIR018C-A	protein_coding	0	0	0	130	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	99
YIR020C	YIR020C	YIR020C	protein_coding	0	0	5	214	0	0	0	0	131	0	0	0	5	0	0	0	0	0	0	0	0	0	83
YIR020C-B	YIR020C-B	YIR020C-B	protein_coding	1	5	5	160	0	0	0	0	104	0	0	0	5	0	0	0	0	0	1	0	0	5	56
YIR020W-A	YIR020W-A	YIR020W-A	protein_coding	0	1	3	209	0	0	0	0	75	0	0	0	3	0	0	0	0	0	0	0	0	1	134
YIR021W-A	YIR021W-A	YIR021W-A	protein_coding	0	0	2	142	0	0	0	0	44	0	0	0	2	0	0	0	0	0	0	0	0	0	98
YIR023C-A	YIR023C-A	YIR023C-A	protein_coding	0	2	1	109	0	0	0	0	57	0	0	0	1	0	0	0	0	0	0	0	0	2	52
YIR030W-A	YIR030W-A	YIR030W-A	protein_coding	0	1	3	94	0	0	0	0	40	0	0	0	3	0	0	0	0	0	0	0	0	1	54
YIR035C	YIR035C	YIR035C	protein_coding	0	3	7	133	0	0	0	0	54	0	0	0	7	0	0	0	0	0	0	0	0	3	79
YIR036W-A	YIR036W-A	YIR036W-A	protein_coding	0	2	2	144	0	0	0	0	88	0	0	0	2	0	0	0	0	0	0	0	0	2	56
YIR040C	YIR040C	YIR040C	protein_coding	1	2	3	100	0	0	0	0	72	0	0	0	3	0	0	0	0	0	1	0	0	2	28
YIR042C	YIR042C	YIR042C	protein_coding	0	6	2	94	0	0	0	0	40	0	0	0	2	0	0	0	0	0	0	0	0	6	54
YIR043C	YIR043C	YIR043C	pseudogene	0	0	0	78	0	0	0	0	26	0	0	0	0	4	0	0	0	0	0	0	0	0	48
YIR044C	YIR044C	YIR044C	pseudogene	0	0	0	75	0	0	0	0	27	0	0	0	0	2	0	0	0	0	0	0	0	0	46
YJL007C	YJL007C	YJL007C	protein_coding	0	0	1	70	0	0	0	0	36	0	0	0	1	0	0	0	0	0	0	0	0	0	34
YJL009W	YJL009W	YJL009W	protein_coding	0	0	1	85	0	0	0	0	41	0	0	0	1	0	0	0	0	0	0	0	0	0	44
YJL015C	YJL015C	YJL015C	protein_coding	0	0	2	75	0	0	0	0	31	0	0	0	2	0	0	0	0	0	0	0	0	0	44
YJL016W	YJL016W	YJL016W	protein_coding	0	7	6	72	0	0	0	0	45	0	0	0	6	0	0	0	0	0	0	0	0	7	27
YJL020W-A	YJL020W-A	YJL020W-A	protein_coding	0	0	0	74	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	49
YJL022W	YJL022W	YJL022W	protein_coding	0	1	2	72	0	0	0	0	44	0	0	0	2	0	0	0	0	0	0	0	0	1	28
YJL026C-A	YJL026C-A	YJL026C-A	protein_coding	0	0	0	69	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	31
YJL027C	YJL027C	YJL027C	protein_coding	0	0	0	68	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	28
YJL028W	YJL028W	YJL028W	protein_coding	2	1	0	63	0	0	0	0	29	2	0	0	0	0	0	0	0	0	0	0	0	1	34
YJL032W	YJL032W	YJL032W	protein_coding	0	1	1	70	0	0	0	0	36	0	0	0	1	0	0	0	0	0	0	0	0	1	34
YJL043W	YJL043W	YJL043W	protein_coding	0	4	4	105	0	0	0	0	61	0	0	0	4	0	0	0	0	0	0	0	0	4	44
YJL045W	YJL045W	YJL045W	protein_coding	1	11	7	91	0	0	0	0	58	0	0	0	7	0	0	0	0	0	1	0	0	11	33
YJL047C-A	YJL047C-A	YJL047C-A	protein_coding	0	0	0	91	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	45
YJL049W	YJL049W	YJL049W	protein_coding	0	4	6	103	0	0	0	0	48	0	0	0	6	0	0	0	0	0	0	0	0	4	55
YJL052C-A	YJL052C-A	YJL052C-A	protein_coding	0	0	1	127	0	0	0	0	64	0	0	0	1	0	0	0	0	0	0	0	0	0	63
YJL055W	YJL055W	YJL055W	protein_coding	0	0	5	114	0	0	0	0	64	0	0	0	5	0	0	0	0	0	0	0	0	0	50
YJL064W	YJL064W	YJL064W	protein_coding	0	2	1	51	0	0	0	0	25	0	0	0	1	0	0	0	0	0	0	0	0	2	26
YJL067W	YJL067W	YJL067W	protein_coding	0	1	3	46	0	0	0	0	25	0	0	0	3	0	0	0	0	0	0	0	0	1	21
YJL068C	YJL068C	YJL068C	protein_coding	0	2	4	42	0	0	0	0	15	0	0	0	4	0	0	0	0	0	0	0	0	2	27
YJL070C	YJL070C	YJL070C	protein_coding	1	0	2	54	0	0	0	0	26	0	0	0	2	0	0	0	0	0	1	0	0	0	28
YJL077W-A	YJL077W-A	YJL077W-A	protein_coding	0	0	0	91	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	66
YJL077W-B	YJL077W-B	YJL077W-B	protein_coding	1	0	2	95	0	0	0	0	28	0	0	0	2	0	0	0	0	1	0	0	0	0	67
YJL086C	YJL086C	YJL086C	protein_coding	0	0	0	36	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	22
YJL107C	YJL107C	YJL107C	protein_coding	1	2	6	49	0	0	0	0	25	1	0	0	6	0	0	0	0	0	0	0	0	2	24
YJL113W	YJL113W	YJL113W	protein_coding	0	1	1	63	0	0	0	0	28	0	0	0	1	0	0	0	0	0	0	0	0	1	35
YJL114W	YJL114W	YJL114W	protein_coding	0	0	0	45	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	43
YJL118W	YJL118W	YJL118W	protein_coding	0	3	4	82	0	0	0	0	46	0	0	0	4	0	0	0	0	0	0	0	0	3	36
YJL119C	YJL119C	YJL119C	protein_coding	1	1	2	82	0	0	0	0	35	1	0	0	2	0	0	0	0	0	0	0	0	1	47
YJL120W	YJL120W	YJL120W	protein_coding	0	0	0	87	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	40
YJL127C-B	YJL127C-B	YJL127C-B	protein_coding	0	0	0	69	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	35
YJL127W-A	YJL127W-A	YJL127W-A	protein_coding	0	0	0	60	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	30
YJL132W	YJL132W	YJL132W	protein_coding	1	12	21	60	0	0	0	0	21	0	0	0	21	0	0	0	1	0	0	1	0	12	39
YJL133C-A	YJL133C-A	YJL133C-A	protein_coding	0	1	2	85	0	0	0	0	26	0	0	0	2	0	0	0	0	0	0	0	0	1	59
YJL135W	YJL135W	YJL135W	protein_coding	0	0	0	72	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	22
YJL136W-A	YJL136W-A	YJL136W-A	protein_coding	0	0	0	58	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	20
YJL144W	YJL144W	YJL144W	protein_coding	0	1	10	78	0	0	0	0	44	0	0	0	10	0	0	0	0	0	0	0	0	1	34
YJL147C	YJL147C	YJL147C	protein_coding	0	5	4	91	0	0	0	0	52	0	0	0	4	0	0	0	0	0	0	0	0	5	39
YJL150W	YJL150W	YJL150W	protein_coding	0	1	2	79	0	0	0	0	52	0	0	0	2	0	0	0	0	0	0	0	0	1	27
YJL152W	YJL152W	YJL152W	protein_coding	0	1	3	78	0	0	0	0	51	0	0	0	3	0	0	0	0	0	0	0	0	1	27
YJL156W-A	YJL156W-A	YJL156W-A	protein_coding	3	0	0	96	0	0	0	0	45	3	0	0	0	0	0	0	0	0	0	0	0	0	51
YJL160C	YJL160C	YJL160C	protein_coding	0	8	4	124	0	0	0	0	64	0	0	0	4	0	0	0	0	0	0	0	0	8	60
YJL163C	YJL163C	YJL163C	protein_coding	0	11	12	122	0	0	0	0	56	0	0	0	12	0	0	0	0	0	0	0	0	11	66
YJL169W	YJL169W	YJL169W	protein_coding	0	0	1	81	0	0	0	0	39	0	0	0	1	0	0	0	0	0	0	0	0	0	42
YJL171C	YJL171C	YJL171C	protein_coding	0	8	7	95	0	0	0	0	60	0	0	0	7	0	0	0	0	0	0	0	0	8	35
YJL175W	YJL175W	YJL175W	protein_coding	0	5	7	115	0	0	0	0	60	0	0	0	7	0	0	0	0	0	0	0	0	5	55
YJL181W	YJL181W	YJL181W	protein_coding	0	8	12	112	0	0	0	0	54	0	0	0	12	0	0	0	0	0	0	0	0	8	58
YJL182C	YJL182C	YJL182C	protein_coding	2	2	5	116	0	0	0	0	52	1	0	0	5	0	0	0	0	0	1	0	0	2	64
YJL193W	YJL193W	YJL193W	protein_coding	0	2	2	81	0	0	0	0	43	0	0	0	2	0	0	0	0	0	0	0	0	2	38
YJL195C	YJL195C	YJL195C	protein_coding	0	3	2	63	0	0	0	0	32	0	0	0	2	0	0	0	0	0	0	0	0	3	31
YJL197C-A	YJL197C-A	YJL197C-A	protein_coding	0	0	0	77	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	35
YJL202C	YJL202C	YJL202C	protein_coding	0	1	3	89	0	0	0	0	48	0	0	0	3	0	0	0	0	0	0	0	0	1	41
YJL206C	YJL206C	YJL206C	protein_coding	0	13	8	83	0	0	0	0	35	0	0	0	8	0	0	0	0	0	0	0	0	13	48
YJL211C	YJL211C	YJL211C	protein_coding	0	2	5	105	0	0	0	0	70	0	0	0	5	0	0	0	0	0	0	0	0	2	35
YJL213W	YJL213W	YJL213W	protein_coding	0	7	9	155	0	0	0	0	58	0	0	0	9	0	0	0	0	0	0	0	0	7	97
YJL215C	YJL215C	YJL215C	protein_coding	1	3	5	126	0	0	0	0	35	1	0	0	5	0	0	0	0	0	0	0	0	3	91
YJL218W	YJL218W	YJL218W	protein_coding	0	2	2	65	0	0	0	0	52	0	0	0	2	0	0	0	0	0	0	0	0	2	13
YJL220W	YJL220W	YJL220W	protein_coding	0	0	0	18	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR003C	YJR003C	YJR003C	protein_coding	1	0	6	55	0	0	0	0	34	1	0	0	6	0	0	0	0	0	0	0	0	0	21
YJR011C	YJR011C	YJR011C	protein_coding	0	1	1	106	0	0	0	0	44	0	0	0	1	0	0	0	0	0	0	0	0	1	62
YJR012C	YJR012C	YJR012C	protein_coding	0	3	5	100	0	0	0	0	43	0	0	0	5	0	0	0	0	0	0	0	0	3	57
YJR015W	YJR015W	YJR015W	protein_coding	1	11	6	103	0	0	0	0	50	1	0	0	6	0	0	0	1	0	0	0	1	10	53
YJR018W	YJR018W	YJR018W	protein_coding	0	1	3	99	0	0	0	0	51	0	0	0	3	0	0	0	0	0	0	0	0	1	48
YJR020W	YJR020W	YJR020W	protein_coding	0	1	1	87	0	0	0	0	42	0	0	0	1	0	0	0	0	0	0	0	0	1	45
YJR023C	YJR023C	YJR023C	protein_coding	0	0	0	69	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	19
YJR026W	YJR026W	YJR026W	protein_coding	0	0	0	47	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	46
YJR027W	YJR027W	YJR027W	protein_coding	0	0	1	46	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	46
YJR028W	YJR028W	YJR028W	protein_coding	0	0	0	10	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	1
YJR029W	YJR029W	YJR029W	protein_coding	0	0	0	42	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	1
YJR030C	YJR030C	YJR030C	protein_coding	0	8	13	44	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	8	44
YJR037W	YJR037W	YJR037W	protein_coding	0	0	3	104	0	0	0	0	56	0	0	0	3	0	0	0	0	0	0	0	0	0	48
YJR038C	YJR038C	YJR038C	protein_coding	0	1	6	103	0	0	0	0	45	0	0	0	6	0	0	0	0	0	0	0	0	1	58
YJR039W	YJR039W	YJR039W	protein_coding	2	14	24	95	0	0	0	0	46	1	0	0	24	0	0	0	0	0	1	0	0	14	49
YJR056C	YJR056C	YJR056C	protein_coding	0	4	1	129	0	0	0	0	60	0	0	0	1	0	0	0	0	0	0	0	0	4	69
YJR061W	YJR061W	YJR061W	protein_coding	0	7	11	87	0	0	0	0	39	0	0	0	11	0	0	0	0	0	0	0	0	7	48
YJR071W	YJR071W	YJR071W	protein_coding	1	2	2	84	0	0	0	0	54	1	0	0	2	0	0	0	0	0	0	0	0	2	30
YJR079W	YJR079W	YJR079W	protein_coding	2	1	1	108	0	0	0	0	67	0	0	4	1	0	0	0	0	0	1	1	0	1	37
YJR084W	YJR084W	YJR084W	protein_coding	0	8	8	109	0	0	0	0	59	0	0	0	8	0	0	0	0	0	0	0	0	8	50
YJR085C	YJR085C	YJR085C	protein_coding	0	4	3	107	0	0	0	0	54	0	0	0	3	0	0	0	0	0	0	0	0	4	53
YJR087W	YJR087W	YJR087W	protein_coding	0	0	3	111	0	0	0	0	43	0	0	0	3	0	0	0	0	0	0	0	0	0	68
YJR096W	YJR096W	YJR096W	protein_coding	0	2	4	101	0	0	0	0	23	0	0	0	4	0	0	0	0	0	0	0	0	2	78
YJR098C	YJR098C	YJR098C	protein_coding	1	5	1	59	0	0	0	0	35	1	0	0	1	0	0	0	0	0	0	0	0	5	24
YJR107W	YJR107W	YJR107W	protein_coding	1	6	5	97	0	0	0	0	47	0	0	0	5	0	0	0	0	1	0	0	0	6	50
YJR111C	YJR111C	YJR111C	protein_coding	0	0	4	60	0	0	0	0	20	0	0	0	4	0	0	0	0	0	0	0	0	0	40
YJR112W-A	YJR112W-A	YJR112W-A	protein_coding	0	0	1	65	0	0	0	0	46	0	0	0	1	0	0	0	0	0	0	0	0	0	19
YJR114W	YJR114W	YJR114W	protein_coding	1	3	4	56	0	0	0	0	35	0	0	0	4	0	0	0	0	1	0	0	0	3	21
YJR115W	YJR115W	YJR115W	protein_coding	0	1	7	61	0	0	0	0	31	0	0	0	7	0	0	0	0	0	0	0	0	1	30
YJR120W	YJR120W	YJR120W	protein_coding	0	0	3	46	0	0	0	0	17	0	0	0	3	0	0	0	0	0	0	0	0	0	29
YJR124C	YJR124C	YJR124C	protein_coding	1	0	9	43	0	0	0	0	15	0	0	0	9	0	0	0	0	0	1	0	0	0	28
YJR128W	YJR128W	YJR128W	protein_coding	0	2	3	86	0	0	0	0	28	0	0	0	3	0	0	0	0	0	0	0	0	2	58
YJR140W-A	YJR140W-A	YJR140W-A	protein_coding	0	0	1	46	0	0	0	0	20	0	0	0	1	0	0	0	0	0	0	0	0	0	26
YJR141W	YJR141W	YJR141W	protein_coding	0	0	2	60	0	0	0	0	39	0	0	0	2	0	0	0	0	0	0	0	0	0	21
YJR142W	YJR142W	YJR142W	protein_coding	2	1	4	55	0	0	0	0	36	0	0	0	4	0	0	0	0	0	2	0	0	1	19
YJR146W	YJR146W	YJR146W	protein_coding	0	2	1	89	0	0	0	0	47	0	0	0	1	0	0	0	0	0	0	0	0	2	42
YJR149W	YJR149W	YJR149W	protein_coding	0	1	4	90	0	0	0	0	32	0	0	0	4	0	0	0	0	0	0	0	0	1	58
YJR151W-A	YJR151W-A	YJR151W-A	protein_coding	0	0	0	93	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	48
YJR154W	YJR154W	YJR154W	protein_coding	0	1	6	68	0	0	0	0	34	0	0	0	6	0	0	0	0	0	0	0	0	1	34
YJR157W	YJR157W	YJR157W	protein_coding	0	2	1	42	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	42
YJR162C	YJR162C	YJR162C	protein_coding	0	3	1	59	0	0	0	0	16	0	0	0	1	0	0	0	0	0	0	0	0	3	43
YJU2	YKL095W	YKL095W	protein_coding	0	6	1	112	0	0	0	0	57	0	0	0	1	0	0	0	0	0	0	0	0	6	55
YJU3	YKL094W	YKL094W	protein_coding	0	9	4	99	0	0	0	0	47	0	0	0	4	0	0	0	0	0	0	0	0	9	52
YKE2	YLR200W	YLR200W	protein_coding	0	0	1	75	0	0	0	0	38	0	0	0	1	0	0	0	0	0	0	0	0	0	37
YKE4	YIL023C	YIL023C	protein_coding	0	6	4	58	0	0	0	0	16	0	0	0	4	0	0	0	0	0	0	0	0	6	42
YKL018C-A	YKL018C-A	YKL018C-A	protein_coding	0	0	4	85	0	0	0	0	40	0	0	0	4	0	0	0	0	0	0	0	0	0	45
YKL023C-A	YKL023C-A	YKL023C-A	protein_coding	0	1	0	121	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	1	57
YKL023W	YKL023W	YKL023W	protein_coding	0	3	4	112	0	0	0	0	46	0	0	0	4	0	0	0	0	0	0	0	0	3	66
YKL030W	YKL030W	YKL030W	protein_coding	1	0	4	130	0	0	0	0	69	1	0	0	4	0	0	0	0	0	0	0	0	0	61
YKL031W	YKL031W	YKL031W	protein_coding	0	0	6	130	0	0	0	0	70	0	0	0	6	0	0	0	0	0	0	0	0	0	60
YKL033W-A	YKL033W-A	YKL033W-A	protein_coding	0	2	1	93	0	0	0	0	56	0	0	0	1	0	0	0	0	0	0	0	0	2	37
YKL036C	YKL036C	YKL036C	protein_coding	0	0	1	64	0	0	0	0	27	0	0	0	1	0	0	0	0	0	0	0	0	0	37
YKL044W	YKL044W	YKL044W	protein_coding	0	2	2	76	0	0	0	0	24	0	0	0	2	0	0	0	0	0	0	0	0	2	52
YKL050C	YKL050C	YKL050C	protein_coding	0	4	11	37	0	0	0	0	21	0	0	0	11	0	0	0	0	0	0	0	0	4	16
YKL053W	YKL053W	YKL053W	protein_coding	0	0	0	53	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	30
YKL063C	YKL063C	YKL063C	protein_coding	0	1	3	60	0	0	0	0	40	0	0	0	3	0	0	0	0	0	0	0	0	1	20
YKL065W-A	YKL065W-A	YKL065W-A	protein_coding	0	2	1	131	0	0	0	0	38	0	0	0	1	0	0	0	0	0	0	0	0	2	93
YKL066W	YKL066W	YKL066W	protein_coding	2	0	3	139	0	0	0	0	48	2	0	0	3	0	0	0	0	0	0	0	0	0	91
YKL068W-A	YKL068W-A	YKL068W-A	protein_coding	0	0	1	116	0	0	0	0	87	0	0	0	1	0	0	0	0	0	0	0	0	0	29
YKL069W	YKL069W	YKL069W	protein_coding	0	1	2	99	0	0	0	0	80	0	0	0	2	0	0	0	0	0	0	0	0	1	19
YKL070W	YKL070W	YKL070W	protein_coding	0	0	1	81	0	0	0	0	61	0	0	0	1	0	0	0	0	0	0	0	0	0	20
YKL071W	YKL071W	YKL071W	protein_coding	0	1	1	65	0	0	0	0	45	0	0	0	1	0	0	0	0	0	0	0	0	1	20
YKL075C	YKL075C	YKL075C	protein_coding	0	1	2	42	0	0	0	0	23	0	0	0	2	0	0	0	0	0	0	0	0	1	19
YKL077W	YKL077W	YKL077W	protein_coding	0	3	6	38	0	0	0	0	19	0	0	0	6	0	0	0	0	0	0	0	0	3	19
YKL083W	YKL083W	YKL083W	protein_coding	1	0	1	32	0	0	0	0	10	1	0	0	1	0	0	0	0	0	0	0	0	0	22
YKL091C	YKL091C	YKL091C	protein_coding	0	4	2	107	0	0	0	0	47	0	0	0	2	0	0	0	0	0	0	0	0	4	60
YKL096C-B	YKL096C-B	YKL096C-B	protein_coding	1	0	0	103	0	0	0	0	47	1	0	0	0	0	0	0	1	0	0	1	0	0	56
YKL097C	YKL097C	YKL097C	protein_coding	1	0	2	101	0	0	0	0	49	1	0	0	2	0	0	0	0	0	0	0	0	0	52
YKL100C	YKL100C	YKL100C	protein_coding	0	11	9	95	0	0	0	0	46	0	0	0	9	0	0	0	0	0	0	0	0	11	49
YKL100W-A	YKL100W-A	YKL100W-A	protein_coding	0	0	0	95	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	49
YKL102C	YKL102C	YKL102C	protein_coding	0	0	0	96	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	49
YKL106C-A	YKL106C-A	YKL106C-A	protein_coding	0	0	1	121	0	0	0	0	66	0	0	0	1	0	0	0	0	0	0	0	0	0	55
YKL107W	YKL107W	YKL107W	protein_coding	0	8	9	118	0	0	0	0	55	0	0	0	9	0	0	0	0	0	0	0	0	8	63
YKL111C	YKL111C	YKL111C	protein_coding	0	2	4	91	0	0	0	0	48	0	0	0	4	0	0	0	0	0	0	0	0	2	43
YKL115C	YKL115C	YKL115C	protein_coding	2	0	5	116	0	0	0	0	68	2	0	0	5	0	0	0	0	0	0	0	0	0	48
YKL118W	YKL118W	YKL118W	protein_coding	1	3	0	112	0	0	0	0	69	1	0	0	0	0	0	0	0	0	0	0	0	3	43
YKL123W	YKL123W	YKL123W	protein_coding	0	0	2	102	0	0	0	0	50	0	0	0	2	0	0	0	0	0	0	0	0	0	52
YKL131W	YKL131W	YKL131W	protein_coding	0	1	5	64	0	0	0	0	35	0	0	0	5	0	0	0	0	0	0	0	0	1	29
YKL133C	YKL133C	YKL133C	protein_coding	0	2	5	78	0	0	0	0	29	0	0	0	5	0	0	0	0	0	0	0	0	2	49
YKL136W	YKL136W	YKL136W	protein_coding	0	2	4	71	0	0	0	0	28	0	0	0	4	0	0	0	0	0	0	0	0	2	43
YKL145W-A	YKL145W-A	YKL145W-A	protein_coding	0	0	0	100	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	44
YKL147C	YKL147C	YKL147C	protein_coding	1	1	3	63	0	0	0	0	26	0	0	0	3	0	0	0	0	0	1	0	0	1	37
YKL151C	YKL151C	YKL151C	protein_coding	1	1	3	49	0	0	0	0	21	0	0	0	3	0	0	0	0	0	1	0	0	1	28
YKL153W	YKL153W	YKL153W	protein_coding	0	0	3	43	0	0	0	0	22	0	0	0	3	0	0	0	0	0	0	0	0	0	21
YKL156C-A	YKL156C-A	YKL156C-A	protein_coding	0	0	1	43	0	0	0	0	22	0	0	0	1	0	0	0	0	0	0	0	0	0	21
YKL162C	YKL162C	YKL162C	protein_coding	0	7	9	121	0	0	0	0	72	0	0	0	9	0	0	0	0	0	0	0	0	7	49
YKL162C-A	YKL162C-A	YKL162C-A	protein_coding	0	0	2	133	0	0	0	0	67	0	0	0	2	0	0	0	0	0	0	0	0	0	66
YKL165C-A	YKL165C-A	YKL165C-A	protein_coding	0	1	0	94	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	1	40
YKL169C	YKL169C	YKL169C	protein_coding	0	0	4	98	0	0	0	0	47	0	0	0	4	0	0	0	0	0	0	0	0	0	51
YKL177W	YKL177W	YKL177W	protein_coding	0	2	2	85	0	0	0	0	42	0	0	0	2	0	0	0	0	0	0	0	0	2	43
YKL183C-A	YKL183C-A	YKL183C-A	protein_coding	0	2	0	84	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	2	42
YKL202W	YKL202W	YKL202W	protein_coding	1	1	5	63	0	0	0	0	29	1	0	0	5	0	0	0	0	0	0	0	0	1	34
YKL222C	YKL222C	YKL222C	protein_coding	1	3	7	105	0	0	0	0	43	1	0	0	7	0	0	0	0	0	0	0	0	3	62
YKL223W	YKL223W	YKL223W	protein_coding	0	0	0	80	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	23
YKL225W	YKL225W	YKL225W	protein_coding	1	0	2	52	0	0	0	0	38	1	0	0	2	0	0	0	0	0	0	0	0	0	14
YKR005C	YKR005C	YKR005C	protein_coding	0	3	3	46	0	0	0	0	30	0	0	0	3	0	0	0	0	0	0	0	0	3	16
YKR011C	YKR011C	YKR011C	protein_coding	0	0	0	39	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	19
YKR012C	YKR012C	YKR012C	protein_coding	0	0	3	36	0	0	0	0	12	0	0	0	3	0	0	0	0	0	0	0	0	0	24
YKR015C	YKR015C	YKR015C	protein_coding	0	5	4	46	0	0	0	0	15	0	0	0	4	0	0	0	0	0	0	0	0	5	31
YKR018C	YKR018C	YKR018C	protein_coding	0	2	6	60	0	0	0	0	29	0	0	0	6	0	0	0	0	0	0	0	0	2	31
YKR023W	YKR023W	YKR023W	protein_coding	0	2	3	63	0	0	0	0	41	0	0	0	3	0	0	0	0	0	0	0	0	2	22
YKR032W	YKR032W	YKR032W	protein_coding	0	0	5	93	0	0	0	0	52	0	0	0	5	0	0	0	0	0	0	0	0	0	41
YKR033C	YKR033C	YKR033C	protein_coding	0	3	2	99	0	0	0	0	45	0	0	0	2	0	0	0	0	0	0	0	0	3	54
YKR040C	YKR040C	YKR040C	protein_coding	0	0	3	97	0	0	0	0	45	0	0	0	3	0	0	0	0	0	0	0	0	0	52
YKR041W	YKR041W	YKR041W	protein_coding	0	2	3	95	0	0	0	0	50	0	0	0	3	0	0	0	0	0	0	0	0	2	45
YKR045C	YKR045C	YKR045C	protein_coding	0	1	3	94	0	0	0	0	50	0	0	0	3	0	0	0	0	0	0	0	0	1	44
YKR047W	YKR047W	YKR047W	protein_coding	0	0	1	91	0	0	0	0	48	0	0	0	1	0	0	0	0	0	0	0	0	0	43
YKR051W	YKR051W	YKR051W	protein_coding	1	8	9	85	0	0	0	0	38	0	0	0	9	0	0	0	1	0	0	1	0	8	47
YKR070W	YKR070W	YKR070W	protein_coding	0	3	3	109	0	0	0	0	52	0	0	0	3	0	0	0	0	0	0	0	0	3	57
YKR073C	YKR073C	YKR073C	protein_coding	0	0	2	83	0	0	0	0	48	0	0	0	2	0	0	0	0	0	0	0	0	0	35
YKR075C	YKR075C	YKR075C	protein_coding	0	5	7	64	0	0	0	0	51	0	0	0	7	0	0	0	0	0	0	0	0	5	13
YKR075W-A	YKR075W-A	YKR075W-A	protein_coding	1	2	3	66	0	0	0	0	16	0	0	0	3	0	0	0	0	1	0	0	0	2	50
YKR078W	YKR078W	YKR078W	protein_coding	1	7	5	75	0	0	0	0	52	0	0	0	5	0	0	0	0	0	1	0	0	7	23
YKR104W	YKR104W	YKR104W	protein_coding	0	3	7	34	0	0	0	0	17	0	0	0	7	0	0	0	0	0	0	0	0	3	17
